2017-04-11 17:15:01,149 [Worker-4] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/2.6/maven-resources-plugin-2.6.jar
2017-04-11 17:34:34,586 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:34:34,587 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:34:34,589 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:37:55,384 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:37:55,391 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:37:55,393 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:37:55,395 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:38:43,038 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:38:43,040 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:38:43,040 [Worker-9] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:38:43,042 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:41:12,816 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:41:12,818 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:41:12,819 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:41:12,821 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:42:56,048 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:42:56,050 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:42:56,051 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:42:56,052 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:42:58,343 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:42:58,346 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:42:58,347 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:42:58,348 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:49:00,661 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:49:00,663 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:49:00,664 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:49:00,665 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
2017-04-11 17:49:36,612 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:49:36,614 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/main/resources
2017-04-11 17:49:36,616 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2017-04-11 17:49:36,618 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /promo2019/crambour/INSA/3A/OutilsDev/3emePartie/ProjectMaven/jf/src/test/resources
